filename,label,red_dx,red_dz,blue_dx,blue_dz,split
img_08707.png,Blue_Cube,,,2.00000,-1.00000,train
img_06619.png,Red_Cube,3.00000,2.00000,,,train
img_07997.png,None,,,,,train
img_01898.png,None,,,,,train
img_02491.png,None,,,,,train
img_07049.png,None,,,,,train
img_01366.png,None,,,,,train
img_01281.png,None,,,,,train
img_02575.png,None,,,,,train
img_00141.png,Both,5.00000,-0.00000,5.00000,-2.00000,train
img_06803.png,None,,,,,train
img_02878.png,Red_Cube,7.00000,4.00000,,,train
img_04621.png,None,,,,,train
img_06961.png,None,,,,,train
img_03056.png,None,,,,,train
img_09378.png,Blue_Cube,,,3.00000,-1.00000,train
img_09228.png,None,,,,,train
img_06953.png,None,,,,,train
img_00224.png,Blue_Cube,,,4.00000,-1.00000,train
img_00351.png,Blue_Cube,,,3.00000,-1.00000,train
img_03126.png,None,,,,,train
img_00192.png,Both,8.00000,3.00000,3.00000,-3.00000,train
img_07190.png,None,,,,,train
img_03099.png,None,,,,,train
img_05424.png,None,,,,,train
img_00062.png,None,,,,,train
img_04084.png,Red_Cube,3.00000,3.00000,,,train
img_04559.png,None,,,,,train
img_05240.png,Red_Cube,4.00000,-1.00000,,,train
img_03790.png,None,,,,,train
img_07537.png,None,,,,,train
img_01189.png,None,,,,,train
img_09265.png,None,,,,,train
img_07327.png,Both,3.00000,-1.00000,4.00000,-2.00000,train
img_05926.png,None,,,,,train
img_01827.png,None,,,,,train
img_00843.png,None,,,,,train
img_06275.png,None,,,,,train
img_08672.png,None,,,,,train
img_06338.png,None,,,,,train
img_04081.png,Red_Cube,3.00000,-3.00000,,,train
img_00922.png,None,,,,,train
img_03473.png,None,,,,,train
img_05068.png,None,,,,,train
img_06132.png,None,,,,,train
img_08573.png,None,,,,,train
img_07499.png,Red_Cube,8.00000,5.00000,,,train
img_03133.png,None,,,,,train
img_04132.png,Blue_Cube,,,4.00000,1.00000,train
img_00299.png,Both,7.00000,1.00000,5.00000,4.00000,train
img_08195.png,Red_Cube,3.00000,1.00000,,,train
img_07642.png,Red_Cube,6.00000,-5.00000,,,train
img_08992.png,Red_Cube,7.00000,2.00000,,,train
img_06879.png,None,,,,,train
img_05199.png,None,,,,,train
img_09429.png,None,,,,,train
img_01315.png,None,,,,,train
img_04534.png,None,,,,,train
img_06305.png,None,,,,,train
img_03577.png,Blue_Cube,,,6.00000,-1.00000,train
img_07013.png,None,,,,,train
img_01693.png,Both,7.00000,1.00000,7.00000,-2.00000,train
img_05842.png,Blue_Cube,,,3.00000,-2.00000,train
img_04787.png,None,,,,,train
img_07166.png,Blue_Cube,,,9.00000,5.00000,train
img_02531.png,None,,,,,train
img_00927.png,Red_Cube,7.00000,5.00000,,,train
img_05980.png,None,,,,,train
img_08200.png,Red_Cube,5.00000,2.00000,,,train
img_09112.png,None,,,,,train
img_03791.png,None,,,,,train
img_02173.png,None,,,,,train
img_01509.png,Blue_Cube,,,5.00000,2.00000,train
img_04282.png,Both,8.00000,3.00000,6.00000,2.00000,train
img_00537.png,None,,,,,train
img_06067.png,None,,,,,train
img_07754.png,None,,,,,train
img_06701.png,Blue_Cube,,,5.00000,4.00000,train
img_09234.png,Red_Cube,1.00000,1.00000,,,train
img_03508.png,None,,,,,train
img_03491.png,None,,,,,train
img_02967.png,Blue_Cube,,,3.00000,3.00000,train
img_07041.png,Both,5.00000,-3.00000,5.00000,3.00000,train
img_05716.png,None,,,,,train
img_09377.png,None,,,,,train
img_08960.png,Red_Cube,5.00000,-4.00000,,,train
img_03005.png,None,,,,,train
img_05000.png,Both,2.00000,-2.00000,4.00000,-0.00000,train
img_02553.png,None,,,,,train
img_02035.png,None,,,,,train
img_07790.png,Both,9.00000,1.00000,8.00000,3.00000,train
img_01854.png,Both,7.00000,-2.00000,9.00000,-4.00000,train
img_03325.png,None,,,,,train
img_07930.png,Both,5.00000,3.00000,5.00000,-2.00000,train
img_03360.png,None,,,,,train
img_05881.png,None,,,,,train
img_02934.png,None,,,,,train
img_05257.png,None,,,,,train
img_03260.png,None,,,,,train
img_00342.png,Red_Cube,3.00000,1.00000,,,train
img_08059.png,None,,,,,train
img_06280.png,Red_Cube,3.00000,3.00000,,,train
img_09935.png,None,,,,,train
img_03453.png,Both,3.00000,1.00000,7.00000,-2.00000,train
img_00607.png,None,,,,,train
img_00438.png,None,,,,,train
img_00197.png,None,,,,,train
img_07370.png,Red_Cube,2.00000,-1.00000,,,train
img_07962.png,None,,,,,train
img_03925.png,Red_Cube,4.00000,2.00000,,,train
img_06552.png,None,,,,,train
img_04339.png,None,,,,,train
img_07047.png,None,,,,,train
img_09181.png,None,,,,,train
img_09005.png,None,,,,,train
img_05550.png,None,,,,,train
img_07490.png,Blue_Cube,,,4.00000,-3.00000,train
img_05061.png,None,,,,,train
img_06399.png,Red_Cube,3.00000,0.00000,,,train
img_06023.png,None,,,,,train
img_05029.png,None,,,,,train
img_07366.png,None,,,,,train
img_00509.png,None,,,,,train
img_05142.png,None,,,,,train
img_04975.png,None,,,,,train
img_02055.png,None,,,,,train
img_00383.png,None,,,,,train
img_02408.png,None,,,,,train
img_03837.png,None,,,,,train
img_05334.png,None,,,,,train
img_07240.png,None,,,,,train
img_09540.png,None,,,,,train
img_08721.png,None,,,,,train
img_03420.png,Blue_Cube,,,2.00000,2.00000,train
img_05286.png,None,,,,,train
img_01119.png,Red_Cube,6.00000,-4.00000,,,train
img_05602.png,None,,,,,train
img_03389.png,None,,,,,train
img_00434.png,None,,,,,train
img_03209.png,None,,,,,train
img_03247.png,None,,,,,train
img_05096.png,None,,,,,train
img_06620.png,Blue_Cube,,,6.00000,-2.00000,train
img_03759.png,None,,,,,train
img_07149.png,Red_Cube,3.00000,-2.00000,,,train
img_04582.png,None,,,,,train
img_00072.png,Both,4.00000,-0.00000,6.00000,-2.00000,train
img_04924.png,None,,,,,train
img_05481.png,None,,,,,train
img_00997.png,Both,2.00000,2.00000,7.00000,2.00000,train
img_04997.png,Both,3.00000,-2.00000,5.00000,-0.00000,train
img_05169.png,None,,,,,train
img_01502.png,None,,,,,train
img_01601.png,None,,,,,train
img_03744.png,None,,,,,train
img_06090.png,Red_Cube,4.00000,-3.00000,,,train
img_06322.png,Both,5.00000,-3.00000,9.00000,-2.00000,train
img_02978.png,None,,,,,train
img_03816.png,Red_Cube,4.00000,-0.00000,,,train
img_04933.png,Blue_Cube,,,5.00000,-4.00000,train
img_07331.png,Both,1.00000,-1.00000,2.00000,-2.00000,train
img_06140.png,Blue_Cube,,,5.00000,4.00000,train
img_09317.png,None,,,,,train
img_02063.png,None,,,,,train
img_09966.png,Both,4.00000,-3.00000,3.00000,-1.00000,train
img_03515.png,None,,,,,train
img_00800.png,None,,,,,train
img_04984.png,None,,,,,train
img_03465.png,Both,3.00000,2.00000,7.00000,-1.00000,train
img_04448.png,None,,,,,train
img_06427.png,None,,,,,train
img_00471.png,None,,,,,train
img_00131.png,Both,5.00000,4.00000,5.00000,2.00000,train
img_05823.png,Blue_Cube,,,2.00000,-2.00000,train
img_00071.png,None,,,,,train
img_02515.png,None,,,,,train
img_07345.png,None,,,,,train
img_08439.png,None,,,,,train
img_08760.png,Blue_Cube,,,6.00000,-1.00000,train
img_01447.png,None,,,,,train
img_04434.png,Blue_Cube,,,6.00000,1.00000,train
img_02754.png,Blue_Cube,,,4.00000,2.00000,train
img_06632.png,None,,,,,train
img_04749.png,None,,,,,train
img_03349.png,None,,,,,train
img_09996.png,Red_Cube,7.00000,-6.00000,,,train
img_02889.png,Blue_Cube,,,7.00000,-5.00000,train
img_03873.png,Red_Cube,6.00000,4.00000,,,train
img_05705.png,Both,3.00000,-1.00000,6.00000,-4.00000,train
img_01842.png,Blue_Cube,,,7.00000,5.00000,train
img_08526.png,None,,,,,train
img_08440.png,None,,,,,train
img_03610.png,Blue_Cube,,,2.00000,1.00000,train
img_07042.png,None,,,,,train
img_07474.png,None,,,,,train
img_09544.png,None,,,,,train
img_03785.png,None,,,,,train
img_03803.png,None,,,,,train
img_09349.png,None,,,,,train
img_01754.png,None,,,,,train
img_05648.png,None,,,,,train
img_09409.png,Red_Cube,3.00000,1.00000,,,train
img_05965.png,None,,,,,train
img_00078.png,Both,4.00000,0.00000,6.00000,-2.00000,train
img_02495.png,None,,,,,train
img_00745.png,None,,,,,train
img_03091.png,None,,,,,train
img_00247.png,None,,,,,train
img_09983.png,None,,,,,train
img_09103.png,None,,,,,train
img_04119.png,None,,,,,train
img_02541.png,None,,,,,train
img_05537.png,None,,,,,train
img_09726.png,None,,,,,train
img_05921.png,None,,,,,train
img_04606.png,Both,5.00000,2.00000,4.00000,-2.00000,train
img_01348.png,Blue_Cube,,,5.00000,-3.00000,train
img_06205.png,None,,,,,train
img_03994.png,Red_Cube,2.00000,0.00000,,,train
img_03249.png,None,,,,,train
img_08182.png,Red_Cube,4.00000,1.00000,,,train
img_01139.png,Red_Cube,8.00000,-2.00000,,,train
img_07733.png,None,,,,,train
img_07361.png,Both,7.00000,0.00000,2.00000,1.00000,train
img_08691.png,Red_Cube,4.00000,-2.00000,,,train
img_02312.png,None,,,,,train
img_08270.png,Red_Cube,4.00000,3.00000,,,train
img_01202.png,Red_Cube,3.00000,2.00000,,,train
img_02693.png,None,,,,,train
img_01266.png,Blue_Cube,,,3.00000,1.00000,train
img_00598.png,Blue_Cube,,,2.00000,-1.00000,train
img_03980.png,None,,,,,train
img_02378.png,Blue_Cube,,,1.00000,-1.00000,train
img_04020.png,None,,,,,train
img_09301.png,Red_Cube,1.00000,-1.00000,,,train
img_00737.png,None,,,,,train
img_06395.png,Red_Cube,3.00000,0.00000,,,train
img_05076.png,None,,,,,train
img_03647.png,None,,,,,train
img_04727.png,Both,6.00000,2.00000,8.00000,-2.00000,train
img_02301.png,None,,,,,train
img_09006.png,None,,,,,train
img_03087.png,None,,,,,train
img_06745.png,None,,,,,train
img_05628.png,None,,,,,train
img_00449.png,None,,,,,train
img_08622.png,None,,,,,train
img_06003.png,Both,5.00000,1.00000,6.00000,5.00000,train
img_02982.png,Blue_Cube,,,1.00000,1.00000,train
img_05581.png,None,,,,,train
img_03436.png,Both,3.00000,2.00000,7.00000,-1.00000,train
img_03023.png,Both,6.00000,2.00000,1.00000,1.00000,train
img_05554.png,None,,,,,train
img_09081.png,Blue_Cube,,,1.00000,1.00000,train
img_00487.png,Both,5.00000,-1.00000,6.00000,3.00000,train
img_06100.png,None,,,,,train
img_08999.png,None,,,,,train
img_08531.png,Blue_Cube,,,6.00000,-1.00000,train
img_06551.png,Both,3.00000,-2.00000,8.00000,-2.00000,train
img_07928.png,Both,7.00000,3.00000,7.00000,-2.00000,train
img_00774.png,Red_Cube,5.00000,1.00000,,,train
img_04393.png,None,,,,,train
img_00497.png,Both,5.00000,1.00000,6.00000,5.00000,train
img_09813.png,Red_Cube,5.00000,0.00000,,,train
img_07769.png,None,,,,,train
img_03716.png,None,,,,,train
img_00867.png,Blue_Cube,,,9.00000,3.00000,train
img_09024.png,None,,,,,train
img_07637.png,None,,,,,train
img_03387.png,Blue_Cube,,,4.00000,2.00000,train
img_08128.png,None,,,,,train
img_06232.png,None,,,,,train
img_09854.png,None,,,,,train
img_08040.png,Both,6.00000,-3.00000,8.00000,0.00000,train
img_04653.png,None,,,,,train
img_03954.png,Red_Cube,5.00000,3.00000,,,train
img_06707.png,Blue_Cube,,,3.00000,2.00000,train
img_00653.png,None,,,,,train
img_00780.png,None,,,,,train
img_08324.png,None,,,,,train
img_01755.png,None,,,,,train
img_06741.png,None,,,,,train
img_09801.png,Blue_Cube,,,4.00000,2.00000,train
img_04303.png,Blue_Cube,,,5.00000,4.00000,train
img_06808.png,Both,7.00000,0.00000,8.00000,4.00000,train
img_01705.png,None,,,,,train
img_01872.png,None,,,,,train
img_00836.png,None,,,,,train
img_01828.png,Blue_Cube,,,4.00000,-3.00000,train
img_05347.png,None,,,,,train
img_09179.png,None,,,,,train
img_07699.png,Red_Cube,5.00000,-2.00000,,,train
img_06267.png,None,,,,,train
img_03888.png,None,,,,,train
img_03500.png,None,,,,,train
img_04212.png,None,,,,,train
img_07103.png,Red_Cube,3.00000,2.00000,,,train
img_08925.png,None,,,,,train
img_00917.png,None,,,,,train
img_01956.png,None,,,,,train
img_03963.png,None,,,,,train
img_04820.png,None,,,,,train
img_09988.png,Blue_Cube,,,3.00000,-1.00000,train
img_06663.png,None,,,,,train
img_08854.png,Red_Cube,8.00000,-5.00000,,,train
img_09917.png,Both,2.00000,1.00000,5.00000,0.00000,train
img_00170.png,Both,9.00000,4.00000,4.00000,-2.00000,train
img_07730.png,Blue_Cube,,,3.00000,1.00000,train
img_02514.png,None,,,,,train
img_07748.png,Both,5.00000,3.00000,6.00000,1.00000,train
img_03782.png,None,,,,,train
img_05365.png,Both,8.00000,2.00000,6.00000,5.00000,train
img_09585.png,Red_Cube,3.00000,-1.00000,,,train
img_02751.png,None,,,,,train
img_08047.png,Both,6.00000,-4.00000,8.00000,-1.00000,train
img_07872.png,Blue_Cube,,,3.00000,1.00000,train
img_01963.png,None,,,,,train
img_07948.png,Blue_Cube,,,2.00000,2.00000,train
img_01397.png,None,,,,,train
img_07732.png,None,,,,,train
img_01243.png,None,,,,,train
img_01915.png,Red_Cube,2.00000,-1.00000,,,train
img_07802.png,None,,,,,train
img_02917.png,None,,,,,train
img_08543.png,Red_Cube,2.00000,-1.00000,,,train
img_03479.png,None,,,,,train
img_04353.png,None,,,,,train
img_05895.png,Both,3.00000,1.00000,3.00000,3.00000,train
img_02369.png,None,,,,,train
img_06216.png,None,,,,,train
img_06689.png,None,,,,,train
img_06407.png,None,,,,,train
img_01683.png,Both,7.00000,2.00000,7.00000,-1.00000,train
img_00461.png,Both,4.00000,-2.00000,2.00000,-0.00000,train
img_08055.png,Blue_Cube,,,2.00000,0.00000,train
img_01432.png,Both,2.00000,1.00000,6.00000,-0.00000,train
img_09628.png,None,,,,,train
img_05136.png,None,,,,,train
img_09222.png,None,,,,,train
img_09196.png,None,,,,,train
img_04255.png,None,,,,,train
img_00155.png,None,,,,,train
img_07867.png,Red_Cube,7.00000,1.00000,,,train
img_05943.png,None,,,,,train
img_04039.png,Blue_Cube,,,4.00000,3.00000,train
img_02810.png,None,,,,,train
img_08734.png,None,,,,,train
img_09237.png,None,,,,,train
img_07255.png,None,,,,,train
img_00288.png,None,,,,,train
img_09405.png,Blue_Cube,,,3.00000,-0.00000,train
img_09465.png,None,,,,,train
img_00623.png,Red_Cube,3.00000,-1.00000,,,train
img_02089.png,Blue_Cube,,,3.00000,-2.00000,train
img_02607.png,None,,,,,train
img_03168.png,None,,,,,train
img_08735.png,Red_Cube,1.00000,1.00000,,,train
img_02022.png,None,,,,,train
img_09047.png,None,,,,,train
img_03413.png,Red_Cube,3.00000,0.00000,,,train
img_08588.png,None,,,,,train
img_03218.png,None,,,,,train
img_07559.png,Red_Cube,7.00000,2.00000,,,train
img_02179.png,Both,7.00000,-1.00000,7.00000,-3.00000,train
img_00618.png,Blue_Cube,,,6.00000,2.00000,train
img_01881.png,Both,7.00000,-4.00000,9.00000,-6.00000,train
img_07336.png,Both,1.00000,1.00000,2.00000,2.00000,train
img_01394.png,Both,4.00000,-2.00000,6.00000,5.00000,train
img_05490.png,None,,,,,train
img_08646.png,Red_Cube,7.00000,4.00000,,,train
img_06718.png,None,,,,,train
img_09341.png,Both,6.00000,-2.00000,7.00000,-4.00000,train
img_05819.png,None,,,,,train
img_02215.png,Both,1.00000,1.00000,4.00000,2.00000,train
img_09654.png,Red_Cube,8.00000,-5.00000,,,train
img_04948.png,None,,,,,train
img_06493.png,None,,,,,train
img_04943.png,None,,,,,train
img_07550.png,None,,,,,train
img_06439.png,None,,,,,train
img_08979.png,Blue_Cube,,,2.00000,-2.00000,train
img_04245.png,None,,,,,train
img_03665.png,None,,,,,train
img_09254.png,None,,,,,train
img_05039.png,Both,3.00000,1.00000,7.00000,5.00000,train
img_09454.png,Blue_Cube,,,6.00000,2.00000,train
img_05154.png,None,,,,,train
img_02178.png,None,,,,,train
img_03772.png,None,,,,,train
img_06742.png,Red_Cube,4.00000,-1.00000,,,train
img_03968.png,Both,6.00000,-0.00000,3.00000,-0.00000,train
img_00431.png,Both,6.00000,-1.00000,7.00000,-2.00000,train
img_08632.png,Both,4.00000,-0.00000,9.00000,-2.00000,train
img_05640.png,Blue_Cube,,,7.00000,-6.00000,train
img_08084.png,None,,,,,train
img_04778.png,Red_Cube,6.00000,0.00000,,,train
img_06466.png,Blue_Cube,,,5.00000,2.00000,train
img_06864.png,None,,,,,train
img_01688.png,Both,7.00000,2.00000,7.00000,-1.00000,train
img_04100.png,None,,,,,train
img_03521.png,Blue_Cube,,,3.00000,-1.00000,train
img_05586.png,Both,7.00000,-1.00000,2.00000,-2.00000,train
img_00829.png,None,,,,,train
img_00102.png,None,,,,,train
img_01925.png,None,,,,,train
img_02976.png,None,,,,,train
img_02399.png,None,,,,,train
img_02892.png,None,,,,,train
img_07890.png,None,,,,,train
img_07934.png,None,,,,,train
img_02863.png,None,,,,,train
img_00432.png,None,,,,,train
img_03034.png,None,,,,,train
img_01427.png,None,,,,,train
img_05170.png,None,,,,,train
img_05114.png,Red_Cube,5.00000,2.00000,,,train
img_02983.png,Both,9.00000,-1.00000,4.00000,-2.00000,train
img_09528.png,None,,,,,train
img_04325.png,Blue_Cube,,,7.00000,0.00000,train
img_03263.png,None,,,,,train
img_04384.png,None,,,,,train
img_05269.png,Blue_Cube,,,7.00000,-4.00000,train
img_02833.png,Blue_Cube,,,5.00000,2.00000,train
img_00183.png,Blue_Cube,,,2.00000,2.00000,train
img_05172.png,None,,,,,train
img_04215.png,Both,2.00000,1.00000,3.00000,0.00000,train
img_00628.png,None,,,,,train
img_03542.png,None,,,,,train
img_00559.png,None,,,,,train
img_02791.png,None,,,,,train
img_04210.png,None,,,,,train
img_08544.png,Blue_Cube,,,7.00000,-1.00000,train
img_01092.png,Blue_Cube,,,2.00000,-1.00000,train
img_05228.png,Blue_Cube,,,2.00000,-1.00000,train
img_02157.png,None,,,,,train
img_01575.png,None,,,,,train
img_02401.png,None,,,,,train
img_02498.png,Red_Cube,7.00000,2.00000,,,train
img_06435.png,None,,,,,train
img_09022.png,None,,,,,train
img_07280.png,Blue_Cube,,,5.00000,-0.00000,train
img_05757.png,None,,,,,train
img_05003.png,None,,,,,train
img_04137.png,Blue_Cube,,,4.00000,0.00000,train
img_04847.png,None,,,,,train
img_05177.png,None,,,,,train
img_07324.png,None,,,,,train
img_07291.png,Blue_Cube,,,6.00000,-0.00000,train
img_07630.png,None,,,,,train
img_02175.png,Both,7.00000,-1.00000,7.00000,-3.00000,train
img_06183.png,Both,6.00000,3.00000,6.00000,0.00000,train
img_02291.png,None,,,,,train
img_06017.png,Red_Cube,7.00000,0.00000,,,train
img_05646.png,None,,,,,train
img_05138.png,None,,,,,train
img_01543.png,None,,,,,train
img_08728.png,Blue_Cube,,,4.00000,-0.00000,train
img_07141.png,None,,,,,train
img_01188.png,None,,,,,train
img_04419.png,None,,,,,train
img_07449.png,None,,,,,train
img_06919.png,Both,4.00000,-0.00000,1.00000,-1.00000,train
img_06514.png,None,,,,,train
img_06761.png,Both,7.00000,4.00000,7.00000,-1.00000,train
img_00894.png,None,,,,,train
img_03319.png,None,,,,,train
img_02924.png,None,,,,,train
img_07791.png,None,,,,,train
img_08931.png,None,,,,,train
img_03046.png,None,,,,,train
img_07148.png,Blue_Cube,,,6.00000,0.00000,train
img_04498.png,Both,6.00000,-0.00000,8.00000,-6.00000,train
img_04532.png,Both,6.00000,-0.00000,8.00000,-6.00000,train
img_03915.png,None,,,,,train
img_05684.png,None,,,,,train
img_09491.png,None,,,,,train
img_05475.png,None,,,,,train
img_00854.png,Blue_Cube,,,8.00000,-1.00000,train
img_05323.png,Red_Cube,7.00000,3.00000,,,train
img_05128.png,None,,,,,train
img_07907.png,None,,,,,train
img_03672.png,None,,,,,train
img_06046.png,None,,,,,train
img_08073.png,None,,,,,train
img_05760.png,None,,,,,train
img_00610.png,None,,,,,train
img_04533.png,None,,,,,train
img_07235.png,None,,,,,train
img_08563.png,Both,5.00000,2.00000,9.00000,6.00000,train
img_00771.png,None,,,,,train
img_01415.png,Red_Cube,2.00000,-1.00000,,,train
img_05787.png,Blue_Cube,,,9.00000,-5.00000,train
img_03139.png,None,,,,,train
img_07896.png,None,,,,,train
img_08612.png,None,,,,,train
img_06213.png,None,,,,,train
img_07798.png,None,,,,,train
img_00823.png,Blue_Cube,,,6.00000,5.00000,train
img_01009.png,None,,,,,train
img_07740.png,None,,,,,train
img_01203.png,None,,,,,train
img_04656.png,None,,,,,train
img_03495.png,None,,,,,train
img_09157.png,None,,,,,train
img_03008.png,None,,,,,train
img_08022.png,None,,,,,train
img_09447.png,None,,,,,train
img_09212.png,None,,,,,train
img_03952.png,Red_Cube,5.00000,3.00000,,,train
img_08775.png,Red_Cube,5.00000,0.00000,,,train
img_03454.png,None,,,,,train
img_08117.png,Red_Cube,2.00000,1.00000,,,train
img_09152.png,None,,,,,train
img_05165.png,None,,,,,train
img_07233.png,None,,,,,train
img_02409.png,None,,,,,train
img_03770.png,Red_Cube,9.00000,1.00000,,,train
img_05864.png,None,,,,,train
img_09135.png,None,,,,,train
img_06449.png,Red_Cube,4.00000,2.00000,,,train
img_07422.png,Both,2.00000,2.00000,5.00000,-0.00000,train
img_07523.png,Red_Cube,7.00000,6.00000,,,train
img_00209.png,None,,,,,train
img_06992.png,Blue_Cube,,,4.00000,2.00000,train
img_09351.png,None,,,,,train
img_07992.png,None,,,,,train
img_00219.png,Blue_Cube,,,4.00000,-1.00000,train
img_04272.png,None,,,,,train
img_04926.png,None,,,,,train
img_04540.png,None,,,,,train
img_05908.png,None,,,,,train
img_00470.png,None,,,,,train
img_08933.png,Blue_Cube,,,3.00000,-0.00000,train
img_00890.png,None,,,,,train
img_05166.png,None,,,,,train
img_03599.png,Blue_Cube,,,4.00000,0.00000,train
img_04158.png,Blue_Cube,,,1.00000,1.00000,train
img_02197.png,None,,,,,train
img_07302.png,None,,,,,train
img_04038.png,None,,,,,train
img_09747.png,None,,,,,train
img_02939.png,None,,,,,train
img_09691.png,Both,2.00000,2.00000,3.00000,-2.00000,train
img_05364.png,None,,,,,train
img_06073.png,None,,,,,train
img_06525.png,None,,,,,train
img_08205.png,Blue_Cube,,,6.00000,-1.00000,train
img_07371.png,None,,,,,train
img_05019.png,None,,,,,train
img_08866.png,None,,,,,train
img_05927.png,Blue_Cube,,,7.00000,-2.00000,train
img_08082.png,None,,,,,train
img_06387.png,None,,,,,train
img_03335.png,None,,,,,train
img_03656.png,Red_Cube,2.00000,-1.00000,,,train
img_06911.png,None,,,,,train
img_08385.png,Red_Cube,2.00000,1.00000,,,train
img_06457.png,Red_Cube,2.00000,-1.00000,,,train
img_02238.png,Both,5.00000,-0.00000,2.00000,-1.00000,train
img_01689.png,None,,,,,train
img_02646.png,Red_Cube,4.00000,-2.00000,,,train
img_07877.png,None,,,,,train
img_07568.png,None,,,,,train
img_04180.png,None,,,,,train
img_08042.png,None,,,,,train
img_01864.png,Both,7.00000,-4.00000,9.00000,-6.00000,train
img_07248.png,None,,,,,train
img_02682.png,None,,,,,train
img_03652.png,Both,6.00000,-1.00000,3.00000,3.00000,train
img_01787.png,None,,,,,train
img_05564.png,Both,7.00000,3.00000,4.00000,2.00000,train
img_07589.png,Both,4.00000,-2.00000,8.00000,-2.00000,train
img_02660.png,Blue_Cube,,,2.00000,-2.00000,train
img_01160.png,None,,,,,train
img_02190.png,None,,,,,train
img_04634.png,Blue_Cube,,,7.00000,6.00000,train
img_09419.png,Red_Cube,2.00000,-2.00000,,,train
img_09420.png,None,,,,,train
img_01797.png,Blue_Cube,,,6.00000,5.00000,train
img_02590.png,Both,7.00000,1.00000,1.00000,0.00000,train
img_09189.png,Both,6.00000,-2.00000,8.00000,-2.00000,train
img_08064.png,None,,,,,train
img_09923.png,Blue_Cube,,,5.00000,-4.00000,train
img_01324.png,None,,,,,train
img_04691.png,None,,,,,train
img_08464.png,Both,6.00000,2.00000,8.00000,-4.00000,train
img_01404.png,None,,,,,train
img_04061.png,Red_Cube,6.00000,5.00000,,,train
img_09104.png,Red_Cube,4.00000,2.00000,,,train
img_06346.png,None,,,,,train
img_03824.png,None,,,,,train
img_02009.png,Blue_Cube,,,3.00000,-1.00000,train
img_01791.png,None,,,,,train
img_09266.png,None,,,,,train
img_05549.png,Both,7.00000,0.00000,4.00000,-1.00000,train
img_03131.png,None,,,,,train
img_05670.png,Both,3.00000,-2.00000,6.00000,-5.00000,train
img_04750.png,None,,,,,train
img_03457.png,None,,,,,train
img_07583.png,None,,,,,train
img_05021.png,None,,,,,train
img_07286.png,None,,,,,train
img_09517.png,None,,,,,train
img_01847.png,None,,,,,train
img_01433.png,None,,,,,train
img_01211.png,Red_Cube,3.00000,1.00000,,,train
img_05262.png,None,,,,,train
img_06104.png,Red_Cube,5.00000,1.00000,,,train
img_05654.png,Both,2.00000,-2.00000,5.00000,-4.00000,train
img_05408.png,Blue_Cube,,,1.00000,-1.00000,train
img_06465.png,Blue_Cube,,,6.00000,2.00000,train
img_09834.png,None,,,,,train
img_06061.png,None,,,,,train
img_01395.png,None,,,,,train
img_02811.png,Blue_Cube,,,5.00000,-1.00000,train
img_07496.png,None,,,,,train
img_07711.png,Red_Cube,5.00000,-2.00000,,,train
img_06375.png,Blue_Cube,,,6.00000,-3.00000,train
img_03783.png,Red_Cube,8.00000,1.00000,,,train
img_00809.png,None,,,,,train
img_01096.png,None,,,,,train
img_02968.png,Both,7.00000,-1.00000,3.00000,-3.00000,train
img_08741.png,Blue_Cube,,,1.00000,-0.00000,train
img_05916.png,Red_Cube,3.00000,-1.00000,,,train
img_04002.png,None,,,,,train
img_08318.png,Red_Cube,6.00000,-0.00000,,,train
img_08807.png,Blue_Cube,,,2.00000,1.00000,train
img_02626.png,None,,,,,train
img_08710.png,None,,,,,train
img_00538.png,None,,,,,train
img_03079.png,None,,,,,train
img_03373.png,Red_Cube,3.00000,-0.00000,,,train
img_02023.png,None,,,,,train
img_09910.png,None,,,,,train
img_08899.png,None,,,,,train
img_00984.png,None,,,,,train
img_09387.png,None,,,,,train
img_09509.png,Both,6.00000,-5.00000,4.00000,-0.00000,train
img_08278.png,None,,,,,train
img_06969.png,None,,,,,train
img_09339.png,None,,,,,train
img_03170.png,None,,,,,train
img_02850.png,Red_Cube,6.00000,1.00000,,,train
img_02359.png,None,,,,,train
img_03426.png,None,,,,,train
img_00654.png,None,,,,,train
img_08856.png,Red_Cube,6.00000,-5.00000,,,train
img_05778.png,None,,,,,train
img_07259.png,Both,4.00000,2.00000,5.00000,-3.00000,train
img_06498.png,Both,7.00000,-1.00000,2.00000,-1.00000,train
img_06206.png,None,,,,,train
img_07530.png,Red_Cube,6.00000,5.00000,,,train
img_06823.png,Red_Cube,8.00000,4.00000,,,train
img_04436.png,None,,,,,train
img_08300.png,Red_Cube,5.00000,-1.00000,,,train
img_06128.png,None,,,,,train
img_08818.png,Blue_Cube,,,5.00000,-4.00000,train
img_09461.png,None,,,,,train
img_02731.png,Red_Cube,3.00000,-3.00000,,,train
img_04195.png,Both,1.00000,1.00000,2.00000,2.00000,train
img_03566.png,None,,,,,train
img_08562.png,None,,,,,train
img_03573.png,None,,,,,train
img_05281.png,Blue_Cube,,,7.00000,-3.00000,train
img_01017.png,None,,,,,train
img_06781.png,None,,,,,train
img_02402.png,None,,,,,train
img_06230.png,Blue_Cube,,,3.00000,3.00000,train
img_06166.png,Blue_Cube,,,3.00000,1.00000,train
img_03640.png,None,,,,,train
img_00051.png,None,,,,,train
img_01297.png,Red_Cube,6.00000,1.00000,,,train
img_00378.png,None,,,,,train
